"foot:inch" "air:puff" "page:paragraph" "pie:slices" "page:paragraph" "air:puff"
"scene:movie" "feet:inches" "instant:nanosecond" "poem:verses" "feet:inches" "instant:nanosecond"
"pound:ounce" "soup:spoonful" "state:county" "gallon:quart" "pound:ounce" "state:county"
"week:day" "school:student" "day:week" "thread:snip" "week:day" "school:student"
"dollar:coins" "seconds:hour" "chain:link" "earthworm:segment" "chain:link" "dollar:coins"
"book:chapter" "hour:seconds" "symphony:movements" "cake:slice" "book:chapter" "hour:seconds"
"body:cell" "book:chapters" "hive:bee" "book:pages" "body:cell" "book:pages"
"pizza:slice" "cloth:fibers" "country:city" "blood:droplets" "country:city" "blood:droplets"
"chapter:page" "cell:body" "droplets:blood" "movie:scene" "movie:scene" "chapter:page"
"book:page" "quarter:pennies" "song:notes" "gallon:ounce" "book:page" "gallon:ounce"
"forest:tree" "train:car" "quilt:squares" "school:student" "quilt:squares" "school:student"
"symphony:movements" "gallon:quart" "gallon:ounce" "chain:link" "gallon:ounce" "chain:link"
"pizza:slice" "cloth:fibers" "instant:nanosecond" "pound:ounce" "pound:ounce" "instant:nanosecond"
"train:car" "hive:bee" "book:chapter" "pie:slices" "book:chapter" "train:car"
"hour:seconds" "body:cell" "cake:slice" "day:week" "body:cell" "hour:seconds"
"foot:inch" "thread:snip" "air:puff" "book:chapters" "book:chapters" "thread:snip"
"earthworm:segment" "cell:body" "chapter:page" "blood:droplets" "blood:droplets" "chapter:page"
"feet:inches" "dollar:coins" "droplets:blood" "seconds:hour" "feet:inches" "dollar:coins"
"page:paragraph" "book:pages" "country:city" "forest:tree" "country:city" "book:pages"
"movie:scene" "scene:movie" "poem:verses" "state:county" "movie:scene" "state:county"
"book:page" "week:day" "soup:spoonful" "quarter:pennies" "book:page" "week:day"
"song:notes" "quilt:squares" "pound:ounce" "body:cell" "body:cell" "quilt:squares"
"chain:link" "song:notes" "droplets:blood" "book:chapter" "book:chapter" "song:notes"
"air:puff" "gallon:ounce" "dollar:coins" "earthworm:segment" "gallon:ounce" "dollar:coins"
"thread:snip" "quilt:squares" "chapter:page" "hour:seconds" "quilt:squares" "hour:seconds"
"cake:slice" "state:county" "instant:nanosecond" "page:paragraph" "instant:nanosecond" "state:county"
"gallon:quart" "hive:bee" "foot:inch" "country:city" "country:city" "gallon:quart"
"book:chapters" "scene:movie" "cloth:fibers" "pie:slices" "scene:movie" "book:chapters"
"day:week" "feet:inches" "soup:spoonful" "book:pages" "feet:inches" "book:pages"
"blood:droplets" "forest:tree" "quarter:pennies" "movie:scene" "movie:scene" "blood:droplets"
"week:day" "cell:body" "pizza:slice" "train:car" "week:day" "cell:body"
"book:page" "school:student" "symphony:movements" "poem:verses" "book:page" "school:student"
"seconds:hour" "hive:bee" "state:county" "earthworm:segment" "state:county" "earthworm:segment"
"dollar:coins" "book:page" "cake:slice" "hour:seconds" "book:page" "hour:seconds"
"school:student" "gallon:quart" "book:pages" "foot:inch" "school:student" "book:pages"
"cloth:fibers" "movie:scene" "train:car" "droplets:blood" "movie:scene" "cloth:fibers"
"blood:droplets" "country:city" "pie:slices" "thread:snip" "country:city" "blood:droplets"
"air:puff" "quarter:pennies" "soup:spoonful" "week:day" "week:day" "air:puff"
"cell:body" "chain:link" "feet:inches" "gallon:ounce" "feet:inches" "gallon:ounce"
"page:paragraph" "chapter:page" "scene:movie" "seconds:hour" "chapter:page" "scene:movie"
"pound:ounce" "forest:tree" "book:chapter" "symphony:movements" "book:chapter" "pound:ounce"
"body:cell" "quilt:squares" "poem:verses" "instant:nanosecond" "body:cell" "quilt:squares"
"song:notes" "day:week" "pizza:slice" "book:chapters" "song:notes" "day:week"
"week:day" "movie:scene" "pound:ounce" "feet:inches" "feet:inches" "movie:scene"
"cloth:fibers" "train:car" "earthworm:segment" "gallon:quart" "cloth:fibers" "train:car"
"droplets:blood" "book:page" "soup:spoonful" "dollar:coins" "book:page" "dollar:coins"
"instant:nanosecond" "pizza:slice" "body:cell" "foot:inch" "body:cell" "instant:nanosecond"
"cake:slice" "chapter:page" "chain:link" "forest:tree" "chapter:page" "chain:link"
"book:pages" "pie:slices" "gallon:ounce" "cell:body" "gallon:ounce" "book:pages"
"seconds:hour" "state:county" "thread:snip" "country:city" "country:city" "state:county"
"air:puff" "book:chapter" "scene:movie" "book:chapters" "book:chapter" "scene:movie"
"school:student" "blood:droplets" "poem:verses" "song:notes" "blood:droplets" "school:student"
"day:week" "hour:seconds" "page:paragraph" "symphony:movements" "hour:seconds" "day:week"
"quilt:squares" "hive:bee" "quarter:pennies" "state:county" "quilt:squares" "state:county"
"gallon:ounce" "pizza:slice" "cloth:fibers" "gallon:quart" "gallon:ounce" "cloth:fibers"
"book:pages" "day:week" "pound:ounce" "body:cell" "body:cell" "pound:ounce"
"quilt:squares" "chain:link" "foot:inch" "hive:bee" "quilt:squares" "chain:link"
"cell:body" "train:car" "feet:inches" "air:puff" "feet:inches" "cell:body"
"forest:tree" "book:chapter" "scene:movie" "instant:nanosecond" "book:chapter" "instant:nanosecond"
"quarter:pennies" "symphony:movements" "thread:snip" "earthworm:segment" "thread:snip" "earthworm:segment"
